,0
2626,552664.565634524
2627,353661.35065245477
2628,42991.85790902079
2629,298823.5722831616
2630,449813.3337465107
2631,252101.55631038238
2632,1195902.9529207335
2633,1006529.5689187726
2634,1820296.803405027
2635,868052.3900730176
2636,397650.20249542454
2637,333706.75075931894
2638,207118.84205098957
2639,1321508.7793058995
2640,168930.15990677074
2641,544756.4640995144
2642,623712.3442843
2643,196793.17599179695
2644,510487.65716645867
2645,377493.75881636865
2646,497022.9226424161
2647,718201.6048994828
2648,529386.1425294849
2649,496168.15280851896
2650,147615.9012572866
2651,446475.57253363694
2652,581604.51117696
2653,730560.990788433
2654,835637.270150775
2655,713526.3066698177
2656,-37890.4649307674
2657,387299.4880400216
2658,339084.0127421826
2659,106972.52270180004
2660,297755.5210248915
2661,271317.1851983331
2662,710228.7070965659
2663,910526.9121312423
2664,761221.3497716922
2665,873579.9590035317
2666,406713.47231304855
2667,611970.5752494722
2668,1079283.3063521562
2669,694459.8328421416
2670,50360.97735273483
2671,636277.9199591349
2672,610893.3082835838
2673,657114.3256874261
2674,541238.8575194776
2675,529636.5515579609
2676,680265.8437409073
2677,567889.1163962214
2678,196776.61935967032
2679,792045.9144877439
2680,328972.2731809203
2681,603252.3462081103
2682,-120495.78623332895
2683,642002.3794299718
2684,542888.4136744962
2685,231692.22118591412
2686,927252.492588298
2687,695763.7074775433
2688,328421.21786229266
2689,1206526.0713991178
2690,116385.07476089988
2691,740269.0341914932
2692,181754.3381929068
2693,351199.8417162476
2694,376407.4884589489
2695,309183.2328061317
2696,191969.92459269083
2697,311072.51635272044
2698,458025.7268614138
2699,874647.3352769796
2700,323879.8466702987
2701,343281.76814639627
2702,349994.8225141994
2703,336690.5342220812
2704,224085.10591701145
2705,338308.8750005523
2706,869750.612515861
2707,786986.4241370943
2708,768514.5259863028
2709,173227.8760597289
2710,409104.32137497095
2711,1761581.7108035889
2712,676678.7320560452
2713,574390.2208103645
2714,576215.6214444671
2715,525284.8572257784
2716,624366.3378256002
2717,1313985.335396647
2718,683983.0600414706
2719,421202.2934699777
2720,619137.8443103053
2721,556127.1951930065
2722,87926.35695911961
2723,-87560.50749391664
2724,2483528.5202182983
2725,314862.7187357048
2726,313279.9979455429
2727,862040.9808115613
2728,940537.4299100951
2729,223184.400698911
2730,557566.0631463712
2731,263208.57757578185
2732,718669.3615928267
2733,2262280.011601426
2734,1115492.1274263049
2735,790634.2948174292
2736,448153.8786367709
2737,180870.3440984151
2738,181439.70049683657
2739,1055402.1361862626
2740,389882.3758435694
2741,922742.9188017569
2742,451096.2326563761
2743,400924.1710371253
2744,707152.147269249
2745,484896.67073878937
2746,1124739.3992515802
2747,202712.73088557727
2748,436926.7405467165
2749,882523.2448483052
2750,550133.401934099
2751,466487.9339211399
2752,317240.90597416484
2753,655280.1854921633
2754,825604.264781223
2755,891736.6202062472
2756,459770.2413899086
2757,331931.09514354065
2758,642660.0604827281
2759,613953.9418329487
2760,511443.0512761377
2761,814654.2736247919
2762,227116.6681387467
2763,1708594.4791407264
2764,522266.911909697
2765,399545.2517293942
2766,1003477.8927036767
2767,609806.6972112322
2768,251568.1449764301
2769,407600.9543060631
2770,472211.8658425857
2771,201550.19252594112
2772,290769.96236073377
2773,695763.2724346503
2774,1010210.8326434676
2775,201060.29112455063
2776,399878.45129465
2777,869882.9761457097
2778,458655.58350894635
2779,-106053.0385432258
2780,2533543.5061800512
2781,311800.49866694363
2782,518058.52753055154
2783,187665.32072430878
2784,808230.7334614842
2785,495427.263235357
2786,678427.8985537615
2787,1166052.2194226347
2788,525308.8680176173
2789,633022.3175630324
2790,246600.0790845374
2791,861776.812885766
2792,436708.15222866694
2793,794460.706337083
2794,92106.69065107964
2795,343647.8432420746
2796,183633.6145409362
2797,793389.0151699543
2798,407323.3502013992
2799,365785.6669897848
2800,896635.8888379136
2801,344540.9954293878
2802,514475.23618677096
2803,1249868.246605882
2804,385627.1867831666
2805,266019.7250174082
2806,362973.24733904365
2807,1224343.2645661132
2808,347191.7469496804
2809,391037.2283667644
2810,1033699.8959839981
2811,1693634.7091140803
2812,168866.25461030303
2813,-3521.0715921565425
2814,364007.5133101754
2815,658025.3985069972
2816,479627.86567132967
2817,337852.62854283757
2818,340881.8370541737
2819,1260170.928006032
2820,569123.0482693333
2821,65768.39777682291
2822,634503.916502507
2823,724283.6123989921
2824,339941.97857254767
2825,459441.36154385866
2826,1059223.7092869026
2827,1217468.4633020302
2828,176409.49197603308
2829,743288.5488559777
2830,441716.0070282542
2831,1286215.17302637
2832,210874.11202967365
2833,284045.9667534144
2834,114150.2989860322
2835,248466.21806389838
2836,620706.6691667157
2837,209984.69691248407
2838,1966250.7578169834
2839,206845.1628200838
2840,974603.5895100912
2841,523067.9333986995
2842,405135.84810417343
2843,538915.3693582043
2844,599109.5542953496
2845,996663.7954198212
2846,466440.83245256054
2847,439918.57849697943
2848,2401834.148634086
2849,239581.94652143028
2850,560469.48174613
2851,638267.1361987088
2852,375143.4446817277
2853,293795.2122649428
2854,345599.43048826244
2855,151640.3777705903
2856,341301.3745875866
2857,497955.5112230199
2858,567832.7111759281
2859,399412.20818045887
2860,300694.8570898881
2861,673741.4370838524
2862,868845.1365334686
2863,614891.8542029402
2864,524597.4804645068
2865,511334.1474582114
2866,527049.3610226974
2867,174420.55314047053
2868,373622.29656496295
2869,447858.2247586873
2870,-102416.78797324654
2871,386122.2397814391
2872,103128.77639854618
2873,510774.42639748834
2874,388667.8381122706
2875,256799.3959787601
2876,219079.39947589755
2877,574507.240414799
2878,538247.8355839298
2879,274623.4251577175
2880,617139.9673802609
2881,318286.63579184224
2882,532915.8320546249
2883,338739.12865852274
2884,206138.71197868587
2885,424555.64999701374
2886,831694.9107170076
2887,337116.1948156329
2888,664075.37117743
2889,544289.6673761653
2890,1449962.991927702
2891,568559.2264301698
2892,773825.4017402086
2893,22241.190792317793
2894,354506.0208079661
2895,231972.57176911278
2896,62189.802709475916
2897,621249.7997898977
2898,287601.5356766534
2899,317748.5289852965
2900,542623.1792807156
2901,314937.25838863803
2902,331498.7990690898
2903,374524.0362242261
2904,280008.23424308695
2905,232734.25013719365
2906,429224.09110377333
2907,805888.9463912238
2908,522674.00194863905
2909,438074.110494138
2910,880348.0965406907
2911,386064.98883837694
2912,1397191.0245384108
2913,418852.444445151
2914,657019.6610369342
2915,857468.4285679009
2916,742692.6215239849
2917,701155.9854379947
2918,-167674.0110700936
2919,396851.7150910002
2920,1071267.3115310082
2921,551974.9901450343
2922,333840.1341219704
2923,2101078.7056826646
2924,461916.1315412017
2925,225730.4519755658
2926,698420.5914478584
2927,191453.0199502876
2928,453926.3415860584
2929,1697108.1068474092
2930,517615.67121183395
2931,411138.21651322045
2932,530329.0168170499
2933,292912.4930815699
2934,361320.56446092343
2935,158978.33139328763
2936,1458012.2085788096
2937,504885.20809504995
2938,209641.4478110206
2939,721912.3006775081
2940,174191.90134145733
2941,344262.3141660873
2942,396883.6383416313
2943,404219.2536547129
2944,245129.88532239269
2945,289396.6937709786
2946,463722.4913827252
2947,362807.07017255726
2948,949168.1884360329
2949,1751450.103908943
2950,818355.6745368579
2951,492052.91079118557
2952,1087031.590046865
2953,382515.60625030857
2954,504228.979718806
2955,493729.487205697
2956,954079.3201434965
2957,467786.61100494734
2958,1188783.5751717947
2959,362148.21198711847
2960,935837.4341838822
2961,627249.2668845921
2962,354848.43388924666
2963,347496.0374306727
2964,331640.2434743396
2965,130954.88388925232
2966,151568.4947337153
2967,870809.7375672344
2968,599105.8165795503
2969,405640.1210681697
2970,487889.0699552017
2971,585593.9065204245
2972,757124.8227156866
2973,220175.5959508416
2974,425824.73714518605
2975,162805.61964358762
2976,849564.4171382758
2977,155116.27462395368
2978,622832.9582986146
2979,486686.3754617901
2980,599786.693268304
2981,515330.2614575004
2982,647350.2055833716
2983,658249.134616216
2984,330614.2028550651
2985,574439.6152405257
2986,762657.1247219272
2987,665226.4025324235
2988,337839.00982769486
2989,1050402.814665263
2990,531682.8745895646
2991,778979.6869974145
2992,315208.75361026963
2993,229928.23295080074
2994,278804.57597711246
2995,733786.889382665
2996,233237.69926959142
2997,990886.4565732226
2998,1071694.67395195
